date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_2_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_8_normalized,time_day,smart_192_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_196_normalized,smart_197_normalized,smart_198_normalized,smart_200_normalized,smart_254_normalized,end_date,vida_util_days,vida_util_restante,vida_util_restante_int
2016-04-04,WD-WMAV3J877125,WDC WD800AAJS,3.95382761547e-313,0,200,,138,200,200,,1449.75,200.0,200.0,114.0,,200.0,200,100,100.0,,2016-04-26,1471.7083333333333,22 days 00:00:00.000000000,22.0
2016-04-04,Z1Z03EWL,ST4000DX000,1.976651427858e-311,0,118,,90,100,96,,1141.9583333333333,100.0,100.0,28.0,29.0,,100,100,,,2016-04-07,1144.9583333333333,3 days 00:00:00.000000000,3.0
2016-04-04,Z305G019,ST4000DM000,1.976651427858e-311,0,112,,99,100,72,,20.25,100.0,99.0,20.0,,,100,100,,,2016-04-05,21.25,1 days 00:00:00.000000000,1.0
2016-04-04,Z300ZRW5,ST4000DM000,1.976651427858e-311,0,117,,91,100,85,,789.0416666666666,100.0,83.0,21.0,,,100,100,,,2016-04-26,811.0416666666666,22 days 00:00:00.000000000,22.0
2016-04-04,Z3015L8T,ST4000DM000,1.976651427858e-311,0,118,,95,100,84,,739.375,100.0,100.0,31.0,,,100,100,,,2016-04-23,758.375,19 days 00:00:00.000000000,19.0
2016-04-04,6VMX70TB,ST3160316AS,7.9071197618e-313,1,104,,100,100,86,,1668.3333333333333,,,27.0,43.0,,100,100,,,2016-04-04,1668.3333333333333,0 days 00:00:00.000000000,0.0
2016-04-04,Z30250H2,ST4000DM000,1.976651427858e-311,1,111,,92,100,87,,537.2083333333334,100.0,85.0,27.0,,,100,100,,,2016-04-04,537.2083333333334,0 days 00:00:00.000000000,0.0
2016-04-04,Z304KCC3,ST4000DM000,1.976651427858e-311,0,117,,96,58,82,,179.41666666666666,100.0,99.0,35.0,,,100,100,,,2016-04-05,180.41666666666666,1 days 00:00:00.000000000,1.0
2016-04-04,JK1171YAK2045N,Hitachi HDS722020ALA330,9.88328391275e-312,1,87,100.0,115,100,100,100.0,2080.9583333333335,99.0,99.0,200.0,,100.0,100,100,,,2016-04-04,2080.9583333333335,0 days 00:00:00.000000000,0.0
2016-04-05,9VY8TCAV,ST3160318AS,7.9071197618e-313,0,118,,97,81,87,,1949.125,,,27.0,43.0,,100,100,,,2016-04-09,1953.125,4 days 00:00:00.000000000,4.0
2016-04-05,W300BG0H,ST4000DM000,1.976651427858e-311,0,112,,91,100,88,,939.375,100.0,96.0,21.0,,,100,100,,,2016-04-18,952.375,13 days 00:00:00.000000000,13.0
2016-04-05,W300J6FX,ST4000DM000,1.976651427858e-311,0,119,,92,100,87,,939.6666666666666,100.0,97.0,25.0,,,100,100,,,2016-04-09,943.6666666666666,4 days 00:00:00.000000000,4.0
2016-04-05,Z4D04BH9,ST6000DX000,2.9649744644415e-311,1,117,,89,100,78,,370.4166666666667,100.0,97.0,29.0,66.0,,100,100,,,2016-04-05,370.4166666666667,0 days 00:00:00.000000000,0.0
2016-04-05,Z300W8D9,ST4000DM000,1.976651427858e-311,0,119,,91,100,86,,879.125,100.0,90.0,23.0,,,100,100,,,2016-04-11,885.125,6 days 00:00:00.000000000,6.0
2016-04-05,Z300PM99,ST4000DM000,1.976651427858e-311,0,120,,91,100,87,,892.125,100.0,84.0,33.0,,,100,100,,,2016-04-06,893.1666666666666,1 days 00:00:00.000000000,1.0
2016-04-05,WD-WMC4N0727496,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,100,,166.16666666666666,200.0,200.0,125.0,,200.0,200,100,100.0,,2016-04-25,186.125,20 days 00:00:00.000000000,20.0
2016-04-05,WD-WMAV3K823369,WDC WD1600AAJB,7.9071197618e-313,0,200,,139,200,200,,1273.4583333333333,200.0,200.0,103.0,,200.0,200,100,100.0,,2016-04-13,1281.4166666666667,8 days 00:00:00.000000000,8.0
2016-04-05,Z3015C7D,ST4000DM000,1.976651427858e-311,0,114,,91,100,87,,826.1666666666666,100.0,100.0,37.0,,,100,100,,,2016-04-18,839.1666666666666,13 days 00:00:00.000000000,13.0
2016-04-05,Z300GZ7X,ST4000DM000,1.976651427858e-311,0,120,,91,100,88,,994.9166666666666,100.0,73.0,28.0,,,100,100,,,2016-04-11,1000.9166666666666,6 days 00:00:00.000000000,6.0
2016-04-05,Z300XBVK,ST4000DM000,1.976651427858e-311,0,119,,92,100,89,,702.3333333333334,100.0,93.0,28.0,,,100,100,,,2016-04-11,708.3333333333334,6 days 00:00:00.000000000,6.0
2016-04-05,W300B34S,ST4000DM000,1.976651427858e-311,0,113,,92,100,88,,1027.2083333333333,100.0,94.0,30.0,,,100,100,,,2016-04-06,1028.25,1 days 00:00:00.000000000,1.0
2016-04-05,S300Z46R,ST4000DM000,1.976651427858e-311,0,117,,97,100,84,,262.25,100.0,81.0,37.0,,,100,100,,,2016-04-15,272.2916666666667,10 days 00:00:00.000000000,10.0
2016-04-05,Z3026YZN,ST4000DM000,1.976651427858e-311,0,117,,93,100,87,,443.2916666666667,100.0,99.0,23.0,,,100,100,,,2016-04-06,444.2916666666667,1 days 00:00:00.000000000,1.0
2016-04-05,WD-WX71A9290300,WDC WD3200BEKT,1.581370405447e-312,0,200,,159,200,100,,912.6666666666666,200.0,112.0,115.0,,200.0,200,100,100.0,200.0,2016-04-09,916.6666666666666,4 days 00:00:00.000000000,4.0
2016-04-05,W300BT0J,ST4000DM000,1.976651427858e-311,0,109,,92,100,88,,1018.125,100.0,81.0,23.0,,,100,100,,,2016-04-15,1028.1666666666667,10 days 00:00:00.000000000,10.0
2016-04-05,WD-WCAYUEH97566,WDC WD1600AAJS,7.9071197618e-313,0,200,,138,200,200,,1577.4583333333333,200.0,200.0,102.0,,200.0,200,200,200.0,,2016-04-13,1585.4583333333333,8 days 00:00:00.000000000,8.0
2016-04-05,WD-WMC4N2523398,WDC WD30EFRX,1.4824899095664e-311,0,200,,178,200,100,,580.0833333333334,200.0,200.0,127.0,,200.0,200,100,100.0,,2016-04-22,597.0416666666666,17 days 00:00:00.000000000,17.0
2016-04-05,Z300PMEL,ST4000DM000,1.976651427858e-311,0,118,,92,100,87,,893.4583333333334,100.0,92.0,31.0,,,100,100,,,2016-04-08,896.4583333333334,3 days 00:00:00.000000000,3.0
2016-04-05,WD-WCAV3E973409,WDC WD800AAJS,3.95382761547e-313,0,200,,135,200,200,,1513.3333333333333,200.0,200.0,112.0,,200.0,200,100,100.0,,2016-04-25,1533.2916666666667,20 days 00:00:00.000000000,20.0
2016-04-05,Z300XNXP,ST4000DM000,1.976651427858e-311,0,110,,91,100,83,,818.25,100.0,88.0,36.0,,,100,100,,,2016-04-26,839.25,21 days 00:00:00.000000000,21.0
2016-04-05,Z300XD1D,ST4000DM000,1.976651427858e-311,0,117,,91,100,87,,844.0,100.0,97.0,29.0,,,100,100,,,2016-04-28,867.0,23 days 00:00:00.000000000,23.0
2016-04-05,W0Q7G3WK,ST320LT007,1.581370405447e-312,0,118,,98,100,87,,1202.5416666666667,100.0,18.0,29.0,53.0,,100,100,,100.0,2016-04-28,1225.7916666666667,23 days 00:00:00.000000000,23.0
2016-04-05,S3011FTD,ST4000DM000,1.976651427858e-311,0,108,,98,100,84,,353.3333333333333,100.0,86.0,21.0,,,100,100,,,2016-04-12,360.375,7 days 00:00:00.000000000,7.0
2016-04-05,WD-WCC4N0397882,WDC WD30EFRX,1.4824899095664e-311,0,200,,178,200,100,,693.4583333333334,200.0,124.0,124.0,,200.0,200,100,100.0,,2016-04-24,712.4166666666666,19 days 00:00:00.000000000,19.0
2016-04-05,WD-WMAV3J935957,WDC WD800AAJS,3.95382761547e-313,0,200,,134,200,200,,1452.0833333333333,200.0,200.0,114.0,,200.0,200,100,100.0,,2016-04-26,1473.0416666666667,21 days 00:00:00.000000000,21.0
2016-04-05,W0Q7FR76,ST320LT007,1.581370405447e-312,1,111,,98,100,87,,1169.3333333333333,100.0,1.0,29.0,53.0,,100,100,,100.0,2016-04-05,1169.3333333333333,0 days 00:00:00.000000000,0.0
2016-04-05,WD-WMAV3K823407,WDC WD1600AAJB,7.9071197618e-313,0,200,,136,200,200,,1301.8333333333333,200.0,200.0,101.0,,200.0,200,200,200.0,,2016-04-11,1307.8333333333333,6 days 00:00:00.000000000,6.0
2016-04-05,S300XRCA,ST4000DM000,1.976651427858e-311,0,117,,98,100,84,,325.2916666666667,100.0,83.0,24.0,,,100,100,,,2016-04-28,348.25,23 days 00:00:00.000000000,23.0
2016-04-05,W0Q7D8BK,ST320LT007,1.581370405447e-312,0,112,,98,100,87,,1199.75,100.0,22.0,26.0,53.0,,100,100,,100.0,2016-04-28,1223.0,23 days 00:00:00.000000000,23.0
2016-04-05,Z304JFAQ,ST4000DM000,1.976651427858e-311,0,118,,99,100,81,,137.54166666666666,100.0,97.0,24.0,,,100,100,,,2016-04-21,153.54166666666666,16 days 00:00:00.000000000,16.0
2016-04-05,Z305LZGQ,ST4000DM000,1.976651427858e-311,0,117,,96,100,72,,21.291666666666668,100.0,99.0,24.0,,,100,100,,,2016-04-19,35.291666666666664,14 days 00:00:00.000000000,14.0
2016-04-05,Z300YTZ7,ST4000DM000,1.976651427858e-311,0,114,,95,100,88,,522.2916666666666,100.0,99.0,21.0,,,100,100,,,2016-04-18,535.2916666666666,13 days 00:00:00.000000000,13.0
2016-04-05,S300VLF9,ST4000DM000,1.976651427858e-311,0,114,,95,100,83,,250.33333333333334,100.0,81.0,30.0,,,100,100,,,2016-04-11,256.2916666666667,6 days 00:00:00.000000000,6.0
2016-04-05,W0Q7G36S,ST320LT007,1.581370405447e-312,0,117,,98,100,87,,1202.4166666666667,100.0,1.0,28.0,54.0,,100,100,,100.0,2016-04-28,1225.7083333333333,23 days 00:00:00.000000000,23.0
2016-04-05,W0Q6GWHX,ST320LT007,1.581370405447e-312,0,116,,98,100,87,,1219.4583333333333,100.0,15.0,27.0,56.0,,100,100,,100.0,2016-04-28,1242.75,23 days 00:00:00.000000000,23.0
2016-04-05,WD-WCAMD1671734,WDC WD800BB,3.95382761547e-313,0,200,,167,200,200,,2800.6666666666665,,,117.0,,200.0,200,200,200.0,,2016-04-27,2822.6666666666665,22 days 00:00:00.000000000,22.0
2016-04-05,W0Q7G3JM,ST320LT007,1.581370405447e-312,0,114,,98,100,87,,1167.5833333333333,100.0,1.0,26.0,54.0,,100,100,,100.0,2016-04-28,1190.8333333333333,23 days 00:00:00.000000000,23.0
2016-04-05,WD-WMAV3J935956,WDC WD800AAJS,3.95382761547e-313,0,200,,136,200,200,,1451.7083333333333,200.0,200.0,113.0,,200.0,200,200,200.0,,2016-04-26,1472.6666666666667,21 days 00:00:00.000000000,21.0
2016-04-05,Z305GV9E,ST4000DM000,1.976651427858e-311,0,109,,99,100,72,,21.25,100.0,99.0,22.0,,,100,100,,,2016-04-20,36.208333333333336,15 days 00:00:00.000000000,15.0
2016-04-05,W3005VKC,ST4000DM000,1.976651427858e-311,0,118,,91,100,87,,381.4583333333333,100.0,97.0,25.0,,,100,100,,,2016-04-26,402.5,21 days 00:00:00.000000000,21.0
2016-04-05,Z302A13D,ST4000DM000,1.976651427858e-311,0,112,,97,100,86,,423.25,100.0,77.0,21.0,,,100,100,,,2016-04-29,447.2916666666667,24 days 00:00:00.000000000,24.0
2016-04-05,Z300X1K0,ST4000DM000,1.976651427858e-311,0,116,,91,100,82,,808.2916666666666,100.0,96.0,37.0,,,100,100,,,2016-04-27,830.2916666666666,22 days 00:00:00.000000000,22.0
2016-04-05,WD-WCAYUAS62352,WDC WD1600AAJS,7.9071197618e-313,0,200,,137,200,100,,1595.5,200.0,200.0,112.0,,200.0,200,100,100.0,,2016-04-06,1596.4583333333333,1 days 00:00:00.000000000,1.0
2016-04-05,Z4D045CF,ST6000DX000,2.9649744644415e-311,1,117,,88,100,90,,606.9166666666666,100.0,98.0,25.0,75.0,,100,100,,,2016-04-05,606.9166666666666,0 days 00:00:00.000000000,0.0
2016-04-05,JK11A8B9J90WMF,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,100.0,118,100,100,100.0,1886.7916666666667,100.0,100.0,142.0,,100.0,100,100,,,2016-04-29,1910.7916666666667,24 days 00:00:00.000000000,24.0
2016-04-05,Z3015CLH,ST4000DM000,1.976651427858e-311,0,118,,91,100,86,,827.5416666666666,100.0,81.0,21.0,,,100,100,,,2016-04-18,840.5416666666666,13 days 00:00:00.000000000,13.0
2016-04-05,WD-WCAV3E974559,WDC WD800AAJS,3.95382761547e-313,0,200,,133,200,200,,1481.0,200.0,200.0,117.0,,200.0,200,200,200.0,,2016-04-25,1500.9583333333333,20 days 00:00:00.000000000,20.0
2016-04-05,Z300GZ2B,ST4000DM000,1.976651427858e-311,0,102,,92,100,88,,998.125,100.0,94.0,30.0,,,100,100,,,2016-04-12,1005.125,7 days 00:00:00.000000000,7.0
2016-04-05,Z300GQ25,ST4000DM000,1.976651427858e-311,0,114,,91,100,88,,966.6666666666666,100.0,98.0,24.0,,,100,100,,,2016-04-25,986.625,20 days 00:00:00.000000000,20.0
2016-04-05,Z30305D5,ST4000DM000,1.976651427858e-311,0,119,,97,100,84,,189.45833333333334,100.0,98.0,25.0,,,100,100,,,2016-04-12,196.5,7 days 00:00:00.000000000,7.0
2016-04-05,Z30111VL,ST4000DM000,1.976651427858e-311,0,118,,92,100,86,,803.4166666666666,100.0,97.0,29.0,,,100,100,,,2016-04-11,809.4166666666666,6 days 00:00:00.000000000,6.0
2016-04-05,S300Z7CZ,ST4000DM000,1.976651427858e-311,0,118,,97,100,83,,261.2916666666667,100.0,78.0,37.0,,,100,100,,,2016-04-19,275.2916666666667,14 days 00:00:00.000000000,14.0
2016-04-05,Z304R6NY,ST4000DM000,1.976651427858e-311,0,119,,97,100,76,,56.166666666666664,100.0,97.0,26.0,,,100,100,,,2016-04-28,79.16666666666667,23 days 00:00:00.000000000,23.0
2016-04-05,Z305AT4W,ST4000DM000,1.976651427858e-311,0,117,,97,100,80,,118.04166666666667,100.0,85.0,20.0,,,100,100,,,2016-04-16,129.04166666666666,11 days 00:00:00.000000000,11.0
2016-04-05,Z305K26M,ST4000DM000,1.976651427858e-311,0,118,,99,100,72,,21.291666666666668,100.0,99.0,25.0,,,100,100,,,2016-04-20,36.25,15 days 00:00:00.000000000,15.0
2016-04-05,9VY8TC9H,ST3160318AS,7.9071197618e-313,0,116,,97,74,87,,1960.375,,,31.0,40.0,,100,100,,,2016-04-18,1973.4166666666667,13 days 00:00:00.000000000,13.0
2016-04-05,Z3025D48,ST4000DM000,1.976651427858e-311,0,112,,92,100,87,,484.3333333333333,100.0,98.0,36.0,,,100,100,,,2016-04-11,490.3333333333333,6 days 00:00:00.000000000,6.0
2016-04-05,Z300GZDQ,ST4000DM000,1.976651427858e-311,0,115,,91,100,88,,966.625,100.0,98.0,21.0,,,100,100,,,2016-04-23,984.625,18 days 00:00:00.000000000,18.0
2016-04-05,Z305C644,ST4000DM000,1.976651427858e-311,1,115,,99,100,72,,21.25,100.0,99.0,21.0,,,100,100,,,2016-04-05,21.25,0 days 00:00:00.000000000,0.0
2016-04-05,Z304KCS4,ST4000DM000,1.976651427858e-311,0,118,,96,100,81,,151.5,100.0,95.0,27.0,,,100,100,,,2016-04-24,170.5,19 days 00:00:00.000000000,19.0
2016-04-05,W0Q6KWV8,ST320LT007,1.581370405447e-312,0,115,,98,95,81,,1221.0833333333333,100.0,23.0,27.0,51.0,,100,100,,100.0,2016-04-28,1244.3333333333333,23 days 00:00:00.000000000,23.0
2016-04-05,WD-WXA1AA382552,WDC WD3200BEKX,1.581370405447e-312,0,200,,167,200,100,,189.45833333333334,200.0,185.0,112.0,,200.0,200,100,100.0,,2016-04-21,205.41666666666666,16 days 00:00:00.000000000,16.0
2016-04-05,JK1101B9GEJEUF,Hitachi HDS722020ALA330,9.88328391275e-312,0,87,100.0,113,100,100,100.0,1964.0833333333333,100.0,100.0,200.0,,100.0,100,100,,,2016-04-21,1980.0833333333333,16 days 00:00:00.000000000,16.0
2016-04-05,Z300T6ZF,ST4000DM000,1.976651427858e-311,0,118,,91,100,83,,818.25,100.0,86.0,34.0,,,100,100,,,2016-04-27,840.25,22 days 00:00:00.000000000,22.0
2016-04-05,WD-WCC4N0968565,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,100,,301.2083333333333,200.0,200.0,123.0,,200.0,200,100,100.0,,2016-04-25,321.1666666666667,20 days 00:00:00.000000000,20.0
2016-04-05,Z30262V9,ST4000DM000,1.976651427858e-311,0,119,,96,99,88,,537.2916666666666,100.0,99.0,26.0,,,100,100,,,2016-04-15,547.2916666666666,10 days 00:00:00.000000000,10.0
2016-04-05,Z302AYPB,ST4000DM000,1.976651427858e-311,0,111,,98,100,84,,262.25,100.0,79.0,29.0,,,100,100,,,2016-04-20,277.25,15 days 00:00:00.000000000,15.0
2016-04-05,JK11E1B9K0M03T,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,132.0,130,100,100,121.0,917.3333333333334,100.0,100.0,222.0,,100.0,100,100,,,2016-04-18,930.2916666666666,13 days 00:00:00.000000000,13.0
2016-04-05,Z305D65D,ST4000DM000,1.976651427858e-311,0,117,,96,100,78,,66.375,100.0,100.0,28.0,,,100,100,,,2016-04-20,81.33333333333333,15 days 00:00:00.000000000,15.0
2016-04-05,Z3025KHS,ST4000DM000,1.976651427858e-311,0,119,,98,100,87,,508.2083333333333,100.0,96.0,32.0,,,100,100,,,2016-04-28,531.2083333333334,23 days 00:00:00.000000000,23.0
2016-04-05,JK1101B9JPVHXF,Hitachi HDS722020ALA330,9.88328391275e-312,0,100,131.0,114,96,100,119.0,1774.9583333333333,100.0,100.0,162.0,,96.0,100,100,,,2016-04-27,1797.0,22 days 00:00:00.000000000,22.0
2016-04-05,S30117GS,ST4000DM000,1.976651427858e-311,0,118,,98,100,84,,353.3333333333333,100.0,87.0,22.0,,,100,100,,,2016-04-11,359.375,6 days 00:00:00.000000000,6.0
2016-04-05,MJ1321YNG09HRA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,100,100.0,122,100,100,100.0,1682.125,99.0,99.0,240.0,,100.0,100,100,,,2016-04-14,1691.0833333333333,9 days 00:00:00.000000000,9.0
2016-04-05,S300XP36,ST4000DM000,1.976651427858e-311,0,109,,98,100,84,,325.25,100.0,83.0,23.0,,,100,100,,,2016-04-28,348.25,23 days 00:00:00.000000000,23.0
2016-04-05,S300YPZV,ST4000DM000,1.976651427858e-311,0,119,,98,100,83,,262.1666666666667,100.0,78.0,37.0,,,100,100,,,2016-04-20,277.1666666666667,15 days 00:00:00.000000000,15.0
2016-04-05,Z300X5WP,ST4000DM000,1.976651427858e-311,0,117,,92,100,86,,842.9166666666666,100.0,76.0,23.0,,,100,100,,,2016-04-11,848.9583333333334,6 days 00:00:00.000000000,6.0
2016-04-05,Z300XFQH,ST4000DM000,1.976651427858e-311,0,117,,93,99,87,,884.4166666666666,100.0,91.0,26.0,,,100,100,,,2016-04-18,897.4166666666666,13 days 00:00:00.000000000,13.0
2016-04-05,X4AHK052FMXB,TOSHIBA MD04ABA500V,2.47081294615e-311,1,100,100.0,100,100,100,100.0,402.3333333333333,100.0,100.0,100.0,,100.0,100,100,,,2016-04-05,402.3333333333333,0 days 00:00:00.000000000,0.0
2016-04-05,W0Q7G3SQ,ST320LT007,1.581370405447e-312,1,107,,98,100,87,,1169.0833333333333,100.0,14.0,25.0,55.0,,100,100,,100.0,2016-04-05,1169.0833333333333,0 days 00:00:00.000000000,0.0
2016-04-05,W300J7W8,ST4000DM000,1.976651427858e-311,0,115,,91,100,87,,906.875,100.0,89.0,25.0,,,100,100,,,2016-04-18,919.875,13 days 00:00:00.000000000,13.0
2016-04-05,Z300GQCN,ST4000DM000,1.976651427858e-311,0,115,,92,100,88,,995.0416666666666,100.0,95.0,21.0,,,100,100,,,2016-04-26,1016.0416666666666,21 days 00:00:00.000000000,21.0
2016-04-05,W300J67N,ST4000DM000,1.976651427858e-311,0,115,,93,100,87,,939.25,100.0,96.0,22.0,,,100,100,,,2016-04-18,952.25,13 days 00:00:00.000000000,13.0
2016-04-05,S301182R,ST4000DM000,1.976651427858e-311,0,119,,99,100,85,,353.3333333333333,100.0,92.0,30.0,,,100,100,,,2016-04-20,368.3333333333333,15 days 00:00:00.000000000,15.0
2016-04-05,Z300GPXK,ST4000DM000,1.976651427858e-311,0,112,,93,100,88,,994.9583333333334,100.0,74.0,27.0,,,100,100,,,2016-04-16,1005.9583333333334,11 days 00:00:00.000000000,11.0
2016-04-05,W3006BC2,ST4000DM000,1.976651427858e-311,0,112,,91,100,84,,818.875,100.0,86.0,24.0,,,100,100,,,2016-04-07,820.875,2 days 00:00:00.000000000,2.0
2016-04-05,MJ1311YNG350KA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,100,100.0,124,79,100,100.0,1604.3333333333333,99.0,99.0,214.0,,78.0,100,100,,,2016-04-14,1613.2916666666667,9 days 00:00:00.000000000,9.0
2016-04-05,W300JK91,ST4000DM000,1.976651427858e-311,0,120,,96,100,87,,939.625,100.0,97.0,26.0,,,100,100,,,2016-04-09,943.625,4 days 00:00:00.000000000,4.0
2016-04-05,WD-WMAV3J875025,WDC WD800AAJS,3.95382761547e-313,0,200,,136,200,200,,1457.2916666666667,200.0,200.0,109.0,,200.0,200,100,100.0,,2016-04-26,1478.25,21 days 00:00:00.000000000,21.0
2016-04-05,13H883WAS,TOSHIBA DT01ACA300,1.4824899095664e-311,0,99,100.0,132,100,100,100.0,796.5,100.0,100.0,222.0,,100.0,100,100,,,2016-04-20,811.5,15 days 00:00:00.000000000,15.0
2016-04-05,W300692Z,ST4000DM000,1.976651427858e-311,0,116,,91,100,84,,818.7083333333334,100.0,85.0,23.0,,,100,100,,,2016-04-12,825.7083333333334,7 days 00:00:00.000000000,7.0
2016-04-05,Z302FS4Q,ST4000DM000,1.976651427858e-311,0,111,,99,100,84,,353.3333333333333,100.0,87.0,34.0,,,100,100,,,2016-04-20,368.3333333333333,15 days 00:00:00.000000000,15.0
2016-04-05,MJ1321YNG0JKMA,Hitachi HDS5C3030ALA630,1.4824899095664e-311,0,95,100.0,123,11,100,100.0,1682.0833333333333,99.0,99.0,200.0,,1.0,100,100,,,2016-04-13,1690.0833333333333,8 days 00:00:00.000000000,8.0
2016-04-05,W300T2RC,ST4000DM000,1.976651427858e-311,0,111,,91,100,89,,795.875,100.0,70.0,35.0,,,100,100,,,2016-04-28,818.875,23 days 00:00:00.000000000,23.0
2016-04-05,Z304KC0K,ST4000DM000,1.976651427858e-311,0,118,,96,100,81,,138.25,100.0,97.0,24.0,,,100,100,,,2016-04-21,154.25,16 days 00:00:00.000000000,16.0
2016-04-05,W0Q7G2SX,ST320LT007,1.581370405447e-312,1,108,,98,100,87,,1170.5,100.0,6.0,28.0,55.0,,100,100,,100.0,2016-04-05,1170.5,0 days 00:00:00.000000000,0.0
2016-04-05,Z3012XB4,ST4000DM000,1.976651427858e-311,0,117,,93,100,83,,733.25,100.0,97.0,32.0,,,100,100,,,2016-04-13,741.2916666666666,8 days 00:00:00.000000000,8.0
2016-04-05,W300CWLM,ST4000DM000,1.976651427858e-311,0,117,,92,100,87,,923.8333333333334,100.0,92.0,30.0,,,100,100,,,2016-04-27,945.8333333333334,22 days 00:00:00.000000000,22.0
2016-04-05,Z1Z05984,ST4000DX000,1.976651427858e-311,0,110,,90,100,95,,1055.7083333333333,100.0,100.0,31.0,54.0,,100,100,,,2016-04-24,1074.7083333333333,19 days 00:00:00.000000000,19.0
2016-04-05,Z30251KE,ST4000DM000,1.976651427858e-311,1,119,,92,100,88,,538.5416666666666,100.0,98.0,21.0,,,100,100,,,2016-04-05,538.5416666666666,0 days 00:00:00.000000000,0.0
2016-04-05,Z30250YD,ST4000DM000,1.976651427858e-311,0,120,,98,100,87,,508.2083333333333,100.0,96.0,32.0,,,100,100,,,2016-04-28,531.2083333333334,23 days 00:00:00.000000000,23.0
2016-04-05,WD-WMAV3J877125,WDC WD800AAJS,3.95382761547e-313,0,200,,138,200,200,,1450.7083333333333,200.0,200.0,114.0,,200.0,200,100,100.0,,2016-04-26,1471.7083333333333,21 days 00:00:00.000000000,21.0
2016-04-05,Z1Z03EWL,ST4000DX000,1.976651427858e-311,0,115,,90,100,96,,1142.9583333333333,100.0,100.0,29.0,30.0,,100,100,,,2016-04-07,1144.9583333333333,2 days 00:00:00.000000000,2.0
2016-04-05,Z305G019,ST4000DM000,1.976651427858e-311,1,100,,99,100,72,,21.25,100.0,99.0,20.0,,,100,100,,,2016-04-05,21.25,0 days 00:00:00.000000000,0.0
2016-04-05,Z300ZRW5,ST4000DM000,1.976651427858e-311,0,120,,91,100,85,,790.0416666666666,100.0,83.0,21.0,,,100,100,,,2016-04-26,811.0416666666666,21 days 00:00:00.000000000,21.0
2016-04-05,Z3015L8T,ST4000DM000,1.976651427858e-311,0,120,,95,100,84,,740.375,100.0,100.0,31.0,,,100,100,,,2016-04-23,758.375,18 days 00:00:00.000000000,18.0
2016-04-05,Z304KCC3,ST4000DM000,1.976651427858e-311,1,120,,96,58,82,,180.41666666666666,100.0,99.0,35.0,,,100,100,,,2016-04-05,180.41666666666666,0 days 00:00:00.000000000,0.0
2016-04-06,9VY8TCAV,ST3160318AS,7.9071197618e-313,0,119,,97,69,87,,1950.125,,,27.0,43.0,,100,100,,,2016-04-09,1953.125,3 days 00:00:00.000000000,3.0
2016-04-06,W300BG0H,ST4000DM000,1.976651427858e-311,0,114,,91,100,88,,940.375,100.0,95.0,21.0,,,100,100,,,2016-04-18,952.375,12 days 00:00:00.000000000,12.0
2016-04-06,W300J6FX,ST4000DM000,1.976651427858e-311,0,119,,92,100,87,,940.6666666666666,100.0,97.0,24.0,,,100,100,,,2016-04-09,943.6666666666666,3 days 00:00:00.000000000,3.0
2016-04-06,Z300W8D9,ST4000DM000,1.976651427858e-311,0,118,,91,100,86,,880.1666666666666,100.0,90.0,23.0,,,100,100,,,2016-04-11,885.125,5 days 00:00:00.000000000,5.0
2016-04-06,Z300PM99,ST4000DM000,1.976651427858e-311,1,115,,91,100,87,,893.1666666666666,100.0,84.0,33.0,,,100,100,,,2016-04-06,893.1666666666666,0 days 00:00:00.000000000,0.0
2016-04-06,WD-WMC4N0727496,WDC WD30EFRX,1.4824899095664e-311,0,200,,100,200,100,,167.16666666666666,200.0,200.0,126.0,,200.0,200,100,100.0,,2016-04-25,186.125,19 days 00:00:00.000000000,19.0
2016-04-06,WD-WMAV3K823369,WDC WD1600AAJB,7.9071197618e-313,0,200,,139,200,200,,1274.4166666666667,200.0,200.0,104.0,,200.0,200,100,100.0,,2016-04-13,1281.4166666666667,7 days 00:00:00.000000000,7.0
2016-04-06,Z3015C7D,ST4000DM000,1.976651427858e-311,0,117,,91,100,87,,827.125,100.0,100.0,36.0,,,100,100,,,2016-04-18,839.1666666666666,12 days 00:00:00.000000000,12.0
2016-04-06,Z300GZ7X,ST4000DM000,1.976651427858e-311,0,118,,91,100,88,,995.9166666666666,100.0,73.0,30.0,,,100,100,,,2016-04-11,1000.9166666666666,5 days 00:00:00.000000000,5.0
2016-04-06,Z300XBVK,ST4000DM000,1.976651427858e-311,0,119,,92,100,89,,703.3333333333334,100.0,93.0,28.0,,,100,100,,,2016-04-11,708.3333333333334,5 days 00:00:00.000000000,5.0
2016-04-06,W300B34S,ST4000DM000,1.976651427858e-311,1,118,,92,100,88,,1028.25,100.0,94.0,30.0,,,100,100,,,2016-04-06,1028.25,0 days 00:00:00.000000000,0.0
